destination,people,origin
103021062,0,101021011
103021065,0,101021011
103021065,0,101021011
103021065,0,101021011
103021065,0,101021011
107031137,0,101021011
113021260,0,101021011
113021260,0,101021011
113031271,0,101021011
113031271,0,101021011
113031271,0,101021011
113031271,0,101021011
116031314,0,101021011
117011322,0,101021011
117031333,0,101021011
117031337,2,101021011
121011401,0,101021011
121011401,0,101021011
121011401,0,101021011
121041417,0,101021011
122021423,0,101021011
122031430,0,101021011
124011450,0,101021011
125011472,0,101021011
127021521,0,101021011
199999599,55,101021011
101011001,8,101021012
101011002,0,101021012
101011002,0,101021012
101011002,2,101021012
101011003,4,101021012
101021008,88,101021012
101021009,600,101021012
101021010,270,101021012
101021011,28,101021012
101021011,6,101021012
101021011,68,101021012
101021011,5,101021012
101021012,732,101021012
101041017,3,101021012
101041019,4,101021012
102021048,6,101021012
110011186,3,101021012
113021262,2,101021012
113021262,0,101021012
114011278,3,101021012
117011322,5,101021012
117011325,1,101021012
117011325,0,101021012
117011325,1,101021012
117021326,3,101021012
117031333,8,101021012
117031337,9,101021012
119031374,3,101021012
121011398,3,101021012
121011400,7,101021012
121011401,0,101021012
121011401,0,101021012
121011401,3,101021012
126021500,4,101021012
127031524,5,101021012
127031524,0,101021012
199999599,276,101021012
101021009,3,101031013
101021010,4,101031013
101031013,908,101031013
101031013,9,101031013
101031014,11,101031013
101031014,12,101031013
101031015,11,101031013
101031015,3,101031013
101031016,3,101031013
101041019,4,101031013
101041023,4,101031013
101041025,4,101031013
103041076,2,101031013
103041076,0,101031013
104011082,3,101031013
112011238,3,101031013
117031337,3,101031013
199999599,62,101031013
101021008,2,101031014
101021009,7,101031014
101021010,7,101031014
101021011,1,101031014
101021011,0,101031014
101021011,3,101031014
101021011,0,101031014
101021012,2,101031014
101031013,11,101031014
101031013,0,101031014
101031014,1152,101031014
101031014,1200,101031014
101031015,33,101031014
101031015,10,101031014
101031016,101,101031014
101041019,4,101031014
101041020,5,101031014
101041020,0,101031014
105021097,3,101031014
107011131,2,101031014
107041145,2,101031014
113031270,2,101031014
113031271,0,101031014
113031271,0,101031014
113031271,0,101031014
113031271,1,101031014
116011304,2,101031014
117031337,2,101031014
120021389,2,101031014
123021441,2,101031014
124031461,2,101031014
199999599,121,101031014
101021008,0,101031014
101021009,0,101031014
101021010,0,101031014
101021011,0,101031014
101021011,0,101031014
101021011,0,101031014
101021011,0,101031014
101021012,0,101031014
101031013,0,101031014
101031013,0,101031014
101031014,23,101031014
101031014,24,101031014
101031015,0,101031014
101031015,0,101031014
101031016,2,101031014
101041019,0,101031014
101041020,0,101031014
101041020,0,101031014
105021097,0,101031014
107011131,0,101031014
107041145,0,101031014
113031270,0,101031014
113031271,0,101031014
113031271,0,101031014
113031271,0,101031014
113031271,0,101031014
116011304,0,101031014
117031337,0,101031014
120021389,0,101031014
123021441,0,101031014
124031461,0,101031014
199999599,2,101031014
101011001,2,101031015
101011006,1,101031015
101011006,0,101031015
101011006,1,101031015
101021009,4,101031015
101021010,4,101031015
101021011,2,101031015
101021011,0,101031015
101021011,4,101031015
101021011,0,101031015
101021012,6,101031015
101031013,6,101031015
101031013,0,101031015
101031014,230,101031015
101031014,240,101031015
101031015,311,101031015
101031015,98,101031015
101031016,35,101031015
103041079,2,101031015
103041079,0,101031015
113021260,0,101031015
113021260,2,101031015
113021262,14,101031015
113021262,0,101031015
113031270,3,101031015
117031337,3,101031015
118011346,2,101031015
199999599,60,101031015
101011001,0,101031015
101011006,0,101031015
101011006,0,101031015
101011006,0,101031015
101021009,1,101031015
101021010,1,101031015
101021011,0,101031015
101021011,0,101031015
101021011,1,101031015
101021011,0,101031015
101021012,1,101031015
101031013,2,101031015
101031013,0,101031015
101031014,68,101031015
101031014,71,101031015
101031015,93,101031015
101031015,29,101031015
101031016,10,101031015
103041079,0,101031015
103041079,0,101031015
113021260,0,101031015
113021260,0,101031015
113021262,4,101031015
113021262,0,101031015
113031270,0,101031015
117031337,0,101031015
118011346,0,101031015
199999599,18,101031015
101011006,1,101031016
101011006,0,101031016
101011006,1,101031016
101021009,8,101031016
101031013,4,101031016
101031013,0,101031016
101031014,119,101031016
101031014,123,101031016
101031015,11,101031016
101031015,3,101031016
101031016,2711,101031016
101041019,6,101031016
102011032,3,101031016
102021056,4,101031016
104011081,4,101031016
105011092,2,101031016
105011092,1,101031016
105011092,0,101031016
106011107,1,101031016
106011107,0,101031016
106011107,1,101031016
107011130,3,101031016
107041147,4,101031016
107041149,4,101031016
107041150,4,101031016
108041164,5,101031016
110021192,0,101031016
110021192,0,101031016
110021192,3,101031016
110021192,0,101031016
110021192,0,101031016
111031229,3,101031016
112011241,5,101031016
112021245,1,101031016
112021245,1,101031016
113011257,0,101031016
113011257,2,101031016
113011257,0,101031016
113011257,0,101031016
113011257,0,101031016
113011257,0,101031016
113011257,0,101031016
113021262,6,101031016
113021262,0,101031016
114011280,3,101031016
114021287,3,101031016
115011292,4,101031016
116011303,3,101031016
117011325,2,101031016
117011325,0,101031016
117011325,1,101031016
117031329,3,101031016
117031332,1,101031016
117031332,2,101031016
117031333,7,101031016
117031336,3,101031016
117031337,19,101031016
118011345,1,101031016
118011345,1,101031016
118011346,3,101031016
118021349,4,101031016
120031391,0,101031016
120031391,2,101031016
121011398,3,101031016
121011401,0,101031016
121011401,0,101031016
121011401,2,101031016
121021403,4,101031016
121031407,3,101031016
122031429,9,101031016
123011434,3,101031016
123021437,3,101031016
124011450,3,101031016
124031461,3,101031016
125031481,0,101031016
125031481,2,101031016
126021500,5,101031016
127021519,3,101031016
127021521,3,101031016
127031523,3,101031016
128011528,6,101031016
128011529,4,101031016
128011531,5,101031016
128021538,3,101031016
199999599,140,101031016
101011001,6,101041017
101021007,0,101041017
101021007,3,101041017
101021008,4,101041017
101021009,3,101041017
101021011,0,101041017
101021011,0,101041017
101021011,1,101041017
101021011,0,101041017
101041017,1760,101041017
101041018,199,101041017
101041021,47,101041017
101041024,45,101041017
101041024,15,101041017
101041025,4,101041017
101041026,179,101041017
103031074,2,101041017
103031074,0,101041017
103031074,0,101041017
105031106,0,101041017
105031106,2,101041017
107011130,3,101041017
107011134,3,101041017
107041149,6,101041017
110041205,3,101041017
114011272,3,101041017
114011278,8,101041017
114011282,11,101041017
114011283,5,101041017
114021287,3,101041017
117031337,3,101041017
119021364,2,101041017
119021364,0,101041017
119041381,3,101041017
120021388,4,101041017
120031396,3,101041017
123011434,3,101041017
125041490,3,101041017
125041493,3,101041017
126021501,6,101041017
127021510,3,101041017
128011528,3,101041017
199999599,139,101041017
101011001,3,101041018
101021008,3,101041018
101021011,0,101041018
101021011,0,101041018
101021011,1,101041018
101021011,0,101041018
101031016,4,101041018
101041017,1259,101041018
101041018,704,101041018
101041019,6,101041018
101041021,90,101041018
101041024,42,101041018
101041024,14,101041018
101041025,3,101041018
101041026,246,101041018
101041027,1,101041018
101041027,9,101041018
102021044,3,101041018
103021063,3,101041018
103021065,0,101041018
103021065,2,101041018
103021065,0,101041018
103021065,0,101041018
103041077,3,101041018
107041146,3,101041018
113011259,0,101041018
113011259,2,101041018
113011259,0,101041018
113021261,3,101041018
114011278,4,101041018
114011282,6,101041018
114011283,6,101041018
117031337,3,101041018
119011360,3,101041018
124011454,3,101041018
125011473,3,101041018
125041491,2,101041018
125041491,0,101041018
127031524,2,101041018
127031524,0,101041018
128011530,3,101041018
199999599,170,101041018
101021009,6,101041019
101021010,4,101041019
101031014,1,101041019
101031014,1,101041019
101031015,2,101041019
101031015,0,101041019
101031016,18,101041019
101041017,5,101041019
101041019,2723,101041019
101041020,70,101041019
101041020,1,101041019
101041022,0,101041019
101041022,2,101041019
101041023,23,101041019
101041024,2,101041019
101041024,0,101041019
101041025,338,101041019
101041026,4,101041019
101041027,2,101041019
101041027,11,101041019
105011095,1,101041019
105011095,0,101041019
105011095,0,101041019
105011095,0,101041019
107011133,3,101041019
107031143,3,101041019
108041165,3,101041019
112031250,3,101041019
114021288,0,101041019
114021288,2,101041019
118021352,3,101041019
123031447,0,101041019
123031447,2,101041019
124041466,3,101041019
125041492,0,101041019
125041492,2,101041019
199999599,141,101041019
101011002,0,101041020
101011002,0,101041020
101011002,2,101041020
101021009,3,101041020
101021011,0,101041020
101021011,0,101041020
101021011,1,101041020
101021011,0,101041020
101031013,27,101041020
101031013,0,101041020
101031014,1,101041020
101031014,1,101041020
101031015,2,101041020
101031015,0,101041020
101031016,3,101041020
101041017,3,101041020
101041019,1256,101041020
101041020,1133,101041020
101041020,23,101041020
101041023,258,101041020
101041025,557,101041020
101041026,4,101041020
101041027,20,101041020
101041027,101,101041020
105011092,2,101041020
105011092,1,101041020
105011092,0,101041020
105011094,2,101041020
105011094,0,101041020
105021097,3,101041020
106011113,3,101041020
107011130,3,101041020
107011134,3,101041020
107031143,3,101041020
107041149,3,101041020
107041150,3,101041020
109011174,3,101041020
113021260,0,101041020
113021260,2,101041020
114011278,3,101041020
116031318,3,101041020
117031330,3,101041020
117031337,3,101041020
118011345,1,101041020
118011345,1,101041020
121041417,3,101041020
122031429,3,101041020
123021440,4,101041020
123021440,0,101041020
128011528,3,101041020
199999599,211,101041020
101021007,0,101041021
101021007,2,101041021
101021012,3,101041021
101031015,3,101041021
101031015,0,101041021
101041017,264,101041021
101041018,38,101041021
101041021,302,101041021
101041024,29,101041021
101041024,10,101041021
101041026,239,101041021
101041027,0,101041021
101041027,3,101041021
110041205,3,101041021
114011282,6,101041021
114021287,4,101041021
117011325,1,101041021
117011325,0,101041021
117011325,1,101041021
125041492,0,101041021
125041492,3,101041021
199999599,81,101041021
101041019,1,101041022
101041020,1,101041022
101041020,0,101041022
101041022,0,101041022
101041022,4,101041022
101041026,1,101041022
107011131,1,101041022
199999599,1,101041022
101041019,3,101041022
101041020,1,101041022
101041020,0,101041022
101041022,0,101041022
101041022,7,101041022
101041026,2,101041022
107011131,1,101041022
199999599,1,101041022
101031013,2,101041023
101031013,0,101041023
101041019,50,101041023
101041020,29,101041023
101041020,0,101041023
101041023,907,101041023
101041024,2,101041023
101041024,0,101041023
101041025,145,101041023
101041027,0,101041023
101041027,3,101041023
104021086,3,101041023
116031318,3,101041023
117031334,3,101041023
121011401,0,101041023
121011401,0,101041023
121011401,3,101041023
199999599,68,101041023
101021007,1,101041024
101021007,7,101041024
101021009,2,101041024
101041017,255,101041024
101041018,32,101041024
101041019,2,101041024
101041020,2,101041024
101041020,0,101041024
101041021,21,101041024
101041024,278,101041024
101041024,97,101041024
101041026,285,101041024
101041027,17,101041024
101041027,85,101041024
107011133,2,101041024
114011278,2,101041024
114011282,8,101041024
123011435,3,101041024
123021443,2,101041024
125041488,2,101041024
127021521,2,101041024
128011527,2,101041024
199999599,90,101041024
101021007,0,101041024
101021007,0,101041024
101021009,0,101041024
101041017,16,101041024
101041018,2,101041024
101041019,0,101041024
101041020,0,101041024
101041020,0,101041024
101041021,1,101041024
101041024,17,101041024
101041024,6,101041024
101041026,18,101041024
101041027,1,101041024
101041027,5,101041024
107011133,0,101041024
114011278,0,101041024
114011282,0,101041024
123011435,0,101041024
123021443,0,101041024
125041488,0,101041024
127021521,0,101041024
128011527,0,101041024
199999599,5,101041024
101021011,0,101041025
101021011,0,101041025
101021011,1,101041025
101021011,0,101041025
101031013,19,101041025
101031013,0,101041025
101031014,2,101041025
101031014,3,101041025
101031016,18,101041025
101041019,531,101041025
101041020,52,101041025
101041020,1,101041025
101041023,230,101041025
101041025,2692,101041025
101041027,1,101041025
101041027,6,101041025
103021065,0,101041025
103021065,2,101041025
103021065,0,101041025
103021065,0,101041025
103021069,3,101041025
103041076,4,101041025
103041076,0,101041025
107031142,3,101041025
113031270,3,101041025
114011282,3,101041025
117031337,4,101041025
120021388,3,101041025
121031412,3,101041025
122031428,3,101041025
124031462,3,101041025
124051471,3,101041025
197979799,3,101041025
199999599,175,101041025
101011002,0,101041026
101011002,0,101041026
101011002,2,101041026
101021007,0,101041026
101021007,3,101041026
101021010,4,101041026
101031015,6,101041026
101031015,1,101041026
101041017,254,101041026
101041018,52,101041026
101041019,7,101041026
101041021,83,101041026
101041024,58,101041026
101041024,20,101041026
101041026,1891,101041026
101041027,18,101041026
101041027,89,101041026
102021048,3,101041026
102021049,3,101041026
103011058,3,101041026
103021062,0,101041026
103021062,2,101041026
103021062,0,101041026
107011130,3,101041026
110031196,0,101041026
110031196,2,101041026
113031271,0,101041026
113031271,0,101041026
113031271,1,101041026
113031271,1,101041026
114011278,6,101041026
114011282,4,101041026
115031300,5,101041026
116011303,4,101041026
117011320,3,101041026
